idx,N,opt_cost,sol_cost_est,gap_percent,time_s,time_limit_s,loop_max,max_no_improve,k,top_k,perturb,perturb_interval,error
0,100,7.68771425883794,7.993818287647309,3.9817300500921418,10.008544445037842,10.0,,,,,,,
1,100,8.42171125554211,8.648516335640643,2.693099694545788,10.002781867980957,10.0,,,,,,,
2,100,7.932177977255744,7.970040080282787,0.47732291352521417,10.002012252807617,10.0,,,,,,,
3,100,7.561385850620926,7.71621247416919,2.0475958588404732,10.002451658248901,10.0,,,,,,,
4,100,8.039041891411866,8.29074863650018,3.131054029675009,10.002436399459839,10.0,,,,,,,
5,100,7.729080940975604,7.843005546462686,1.473973508067603,10.00195837020874,10.0,,,,,,,
6,100,7.448029800005175,7.553935494773472,1.4219289880959318,10.001782178878784,10.0,,,,,,,
7,100,7.282976372922648,7.31973497064842,0.5047194422109688,10.001902103424072,10.0,,,,,,,
8,100,7.572886154350231,7.798201222140277,2.9752866106486215,10.001843452453613,10.0,,,,,,,
9,100,7.641729279764908,7.838805065531915,2.5789422596905944,10.003865242004395,10.0,,,,,,,
10,100,7.6398982982375525,7.664667782051549,0.3242122191562547,10.001718759536743,10.0,,,,,,,
11,100,7.344471691663174,7.344471691663174,0.0,10.00198221206665,10.0,,,,,,,
12,100,7.818692751086347,7.941443216791962,1.569961496294367,10.001285791397095,10.0,,,,,,,
13,100,7.702289929346654,7.864396525999595,2.104654565589582,10.001760721206665,10.0,,,,,,,
14,100,7.57775473204889,7.8314019425759405,3.3472607585765606,10.001800298690796,10.0,,,,,,,
15,100,7.658484011186273,7.706817113580319,0.6311053509212707,10.001377582550049,10.0,,,,,,,
16,100,7.860033952024719,7.961464822687687,1.2904635181230968,10.001190185546875,10.0,,,,,,,
17,100,7.424606329216049,7.726906516023107,4.071598861982731,10.001744031906128,10.0,,,,,,,
18,100,8.044463418847316,8.147822696219508,1.2848498649398088,10.001927852630615,10.0,,,,,,,
19,100,7.958255285008137,8.226690608619123,3.373042381747507,10.001183032989502,10.0,,,,,,,
20,100,7.72672135324206,8.042663067084222,4.0889492373061405,10.001140117645264,10.0,,,,,,,
21,100,7.571471349116092,7.773003076324459,2.66172475488392,10.001203298568726,10.0,,,,,,,
22,100,7.766638935783451,7.949314317856869,2.3520519440111034,10.001707792282104,10.0,,,,,,,
23,100,7.803825380095805,7.940950948296645,1.7571583360974177,10.001853704452515,10.0,,,,,,,
24,100,7.758951622483159,7.815892615049016,0.7338748240272411,10.001158952713013,10.0,,,,,,,
25,100,7.364361701124892,7.511342182213309,1.9958346297136145,10.001208305358887,10.0,,,,,,,
26,100,8.05396194058715,8.064370299212552,0.1292327763923175,10.002127170562744,10.0,,,,,,,
27,100,7.885150144307851,8.06613193367141,2.2952231225959214,10.001197576522827,10.0,,,,,,,
28,100,7.958602295779249,8.128939122445178,2.1402856976062927,10.001615047454834,10.0,,,,,,,
29,100,8.14897072181612,8.237968720136685,1.092137907457475,10.003017902374268,10.0,,,,,,,
30,100,7.386804827207458,7.50638198421517,1.6187940497260669,10.001182556152344,10.0,,,,,,,
31,100,7.905630981618968,8.079474679689099,2.1989857416103473,10.002187252044678,10.0,,,,,,,
32,100,8.002135138757758,8.23077663428021,2.857256114246843,10.001175165176392,10.0,,,,,,,
33,100,7.7723132207032135,7.895200525615307,1.5810904864816406,10.001144647598267,10.0,,,,,,,
34,100,7.790163841332145,7.861509457626827,0.9158423076565435,10.001661777496338,10.0,,,,,,,
35,100,7.904173095566785,8.12996253550808,2.8565852140552606,10.001922607421875,10.0,,,,,,,
36,100,7.599118345232359,7.922228079681041,4.251937129672405,10.00126838684082,10.0,,,,,,,
37,100,7.288200073712,7.494357854951256,2.8286515072885066,10.001213312149048,10.0,,,,,,,
38,100,7.634956024320582,8.034220222082343,5.229423673036688,10.001195907592773,10.0,,,,,,,
39,100,7.854444814748222,8.004672979052751,1.91265159852479,10.001254558563232,10.0,,,,,,,
40,100,7.863401174494667,7.926331573370252,0.800294903936767,10.001699686050415,10.0,,,,,,,
41,100,7.99815912518568,8.19524307235191,2.4641163557952535,10.00185775756836,10.0,,,,,,,
42,100,7.66230987899644,7.804879320418816,1.8606587787995958,10.001197338104248,10.0,,,,,,,
43,100,7.431415073057343,7.43740992059247,0.08066899071298088,10.00115966796875,10.0,,,,,,,
44,100,7.987959485537303,8.11725121734312,1.6185827186518498,10.001110315322876,10.0,,,,,,,
45,100,7.990962832936504,8.136898175146943,1.8262547988451887,10.00124716758728,10.0,,,,,,,
46,100,8.041342640445011,8.167509923562251,1.568982802482078,10.001631736755371,10.0,,,,,,,
47,100,7.868888091855036,8.153060972756634,3.611347341382852,10.00185251235962,10.0,,,,,,,
48,100,7.854435807182125,7.869904150878453,0.19693768051657315,10.001166582107544,10.0,,,,,,,
49,100,7.808501122617056,7.967026226716899,2.0301604829213753,10.001196384429932,10.0,,,,,,,
50,100,8.078951327709929,8.079907149970005,0.011831018919471912,10.002200841903687,10.0,,,,,,,
51,100,7.556817961400586,7.731970170261261,2.3178037337320143,10.00119924545288,10.0,,,,,,,
52,100,7.80166046970334,7.837149056193301,0.45488504181610484,10.001614093780518,10.0,,,,,,,
53,100,7.6411322171731,7.90132917497787,3.4052147039150737,10.001667022705078,10.0,,,,,,,
54,100,7.696177257543447,7.954840193737218,3.3609274778623606,10.001255512237549,10.0,,,,,,,
55,100,7.96505913495729,8.092992403170042,1.6061810219496642,10.001402616500854,10.0,,,,,,,
56,100,7.589033567904092,7.87109270995639,3.716667471932072,10.001403570175171,10.0,,,,,,,
57,100,7.826702753954723,7.826702753954722,0.0,10.001329898834229,10.0,,,,,,,
58,100,7.966003480386063,7.996039066622827,0.3770471141610422,10.003246784210205,10.0,,,,,,,
59,100,7.582060121118401,7.605622260508931,0.3107617061081118,10.002507209777832,10.0,,,,,,,
60,100,7.814936300008659,7.814936300008659,0.0,10.002156972885132,10.0,,,,,,,
61,100,7.72806554719411,7.756150267737148,0.36341203851763904,10.00120735168457,10.0,,,,,,,
62,100,7.729945802903867,8.007479418147057,3.5903694840774976,10.001147270202637,10.0,,,,,,,
63,100,7.166806413603184,7.300955303857925,1.8718084808334603,10.00116491317749,10.0,,,,,,,
